Date,Price,Open,High,Low,Vol,Change%
07-11-2022,155.8500061,156.2200012,156.5700073,155.8099976,4425700,-0.4
08-11-2022,159.4499969,155.9900055,159.8699951,155.9799957,11299600,2.31
09-11-2022,158.6499939,159.3600006,160.3500061,158.4499969,6040600,-0.5
10-11-2022,163.4799957,162.0099945,163.5099945,161.6600037,9939900,3.04
11-11-2022,164.5599976,163.9100037,164.5800018,163.4199982,4622400,0.66
14-11-2022,164.9199982,164.1999969,165.2400055,164.1499939,6187600,0.22
15-11-2022,165.5,165.2700043,166.2299957,164.5599976,9903500,0.35
16-11-2022,165.1199951,165.4100037,165.7100067,164.8300018,3645800,-0.23
17-11-2022,163.9199982,163.7899933,164.1100006,163.3999939,4574400,-0.73
18-11-2022,162.7899933,163.3800049,163.6900024,162.6799927,4321100,-0.69
21-11-2022,161.8800049,162.4400024,162.5,161.2799988,4766500,-0.56
22-11-2022,162.0700073,162.3000031,162.6000061,161.7200012,3203800,0.12
23-11-2022,163.0800018,161.6900024,163.2400055,161.5599976,4167000,0.62
25-11-2022,163.2200012,162.8500061,163.4299927,162.7599945,1436500,0.09
28-11-2022,161.9299927,162.9299927,163.0599976,161.9100037,4052900,-0.79
29-11-2022,162.7299957,162.6999969,163.6300049,162.6000061,2620600,0.49
30-11-2022,164.8099976,163.6900024,164.8099976,162.3999939,4874700,1.28
01-12-2022,167.8399963,167.4799957,167.9499969,166.9799957,8625800,1.84
02-12-2022,167.2599945,166.1799927,167.4700012,165.7599945,5185900,-0.35
05-12-2022,164.3899994,166.5500031,166.7200012,164.3200073,5436200,-1.72
06-12-2022,164.8399963,165.1999969,165.5399933,164.4499969,3597800,0.27
07-12-2022,166.3300018,165.4700012,166.6399994,165.3200073,4610700,0.9
08-12-2022,166.4700012,166.5800018,167.0500031,166.0700073,3217900,0.08
09-12-2022,167.0599976,167.2599945,168.0899963,166.6000061,5431300,0.35
12-12-2022,165.6799927,166.4400024,166.6000061,165.4299927,3504400,-0.83
13-12-2022,168.5099945,169.2100067,169.7899933,168.0200043,6750200,1.71
14-12-2022,168.1000061,168.4299927,168.8099976,167.1399994,5643000,-0.24
15-12-2022,165.3500061,165.7299957,166.2100067,165.1000061,8363000,-1.64
16-12-2022,166.7899933,166.0200043,166.9799957,165.8399963,5372000,0.87
19-12-2022,166.3200073,166.7100067,167.1100006,165.9900055,3940500,-0.28
20-12-2022,169.0800018,168.1000061,169.5299988,168.0299988,7803100,1.66
21-12-2022,168.8000031,169.0399933,169.7100067,168.6799927,3990100,-0.17
22-12-2022,166.7599945,167.7599945,167.7599945,166.0599976,5672700,-1.21
23-12-2022,167.2599945,166.8800049,167.8000031,166.6600037,2912300,0.3
27-12-2022,168.6699982,167.8899994,170.6100006,167.8000031,6885700,0.84
28-12-2022,167.9100037,168.0500031,168.3399963,167.1000061,3662500,-0.45
29-12-2022,168.8500061,168.5399933,169.3500061,168.5200043,3345900,0.56
30-12-2022,169.6399994,169.2599945,169.8999939,168.8000031,2864500,0.47
03-01-2023,171.0599976,171.3200073,172.0899963,170.0200043,7992900,0.84
04-01-2023,172.6699982,172.8600006,173.0899963,171.8500061,7574600,0.94
05-01-2023,170.5200043,170.8200073,171,169.7899933,4692600,-1.25
06-01-2023,173.7100067,171.7599945,173.9600067,171.2299957,7889000,1.87
09-01-2023,174.1000061,174.5099945,175.0399933,173.8800049,5134500,0.22
10-01-2023,174.7400055,174.6100006,174.9799957,174.0599976,4398400,0.37
11-01-2023,174.6199951,174.7599945,174.7899933,173.7200012,3374200,-0.07
12-01-2023,176.6399994,176.0099945,176.7100067,174.8800049,6936900,1.16
13-01-2023,178.7599945,176.9600067,178.8300018,176.8899994,7468800,1.2
17-01-2023,177.5899963,178.2100067,178.2400055,177.0899963,6610800,-0.65
18-01-2023,177.0800018,178.9199982,179.1799927,176.8999939,5384700,-0.29
19-01-2023,179.8899994,178.3699951,180.0299988,178.0899963,6678700,1.59
20-01-2023,179.2899933,179.0599976,179.6600037,178.6499939,5754800,-0.33
23-01-2023,179.6300049,178.3500061,179.6900024,177.7799988,5265500,0.19
24-01-2023,180.2799988,179.5599976,180.3200073,178.3500061,4604600,0.36
25-01-2023,181.1100006,179.3500061,181.2200012,179.2899933,6925300,0.46
26-01-2023,179.4700012,180.1499939,180.2700043,178.4600067,5860100,-0.91
27-01-2023,179.2200012,179.2700043,179.7200012,178.2599945,6052700,-0.14
30-01-2023,178.7599945,179.2899933,179.4299927,178.6499939,4210700,-0.26
31-01-2023,179.4100037,178.8200073,179.6999969,178.5399933,5976900,0.36
01-02-2023,181.6699982,179.75,181.7299957,178.6300049,7996000,1.26
02-02-2023,177.8999939,181.0800018,181.1100006,177.7400055,8842400,-2.08
03-02-2023,173.4600067,174.9199982,175.4299927,173.1199951,13674400,-2.5
06-02-2023,173.8200073,174.1100006,174.4600067,173.2799988,8957000,0.21
07-02-2023,173.9799957,173.7200012,175.2700043,173.4700012,6794200,0.09
08-02-2023,174.4100037,174.9400024,174.9900055,173.8300018,4075600,0.25
09-02-2023,173.0299988,175.4900055,175.5200043,172.8699951,5361300,-0.79
10-02-2023,173.3600006,173.6300049,173.6799927,172.6300049,2971100,0.19
13-02-2023,172.4799957,172.6999969,172.8999939,172.0700073,3970800,-0.51
14-02-2023,172.6100006,171.9700012,173.5099945,171.4100037,5403100,0.08
15-02-2023,170.8899994,170.6000061,170.9900055,170.1600037,5423800,-1
16-02-2023,170.75,170.3399963,171.6000061,169.9600067,4540400,-0.08
17-02-2023,171.2599945,169.8699951,171.4700012,169.5200043,4809800,0.3
21-02-2023,170.6199951,171.1999969,171.5,170.3399963,4035900,-0.37
22-02-2023,169.6600037,170.8099976,170.9600067,169.5599976,4105700,-0.56
23-02-2023,169.5700073,169.8399963,170.1300049,169.0800018,5073500,-0.05
24-02-2023,168.3500061,168.4199982,168.8399963,168.1900024,6496500,-0.72
27-02-2023,169.0099945,168.8800049,169.2299957,168.5500031,4509200,0.39
28-02-2023,169.7799988,168.7799988,170.25,168.5899963,6761600,0.46
01-03-2023,170.7599945,170.9499969,171.4900055,170.4700012,6590500,0.58
02-03-2023,170.6600037,170.5200043,170.9799957,170.3600006,3950700,-0.06
03-03-2023,172.4900055,171.4499969,172.6000061,170.9799957,6894500,1.07
06-03-2023,171.6199951,172.3200073,172.3699951,171.5399933,4264100,-0.5
07-03-2023,168.6199951,170.4199982,170.4700012,168.5200043,8713300,-1.75
08-03-2023,168.5399933,168.6100006,169.5899963,168.5200043,5718600,-0.05
09-03-2023,170.1999969,169.75,170.6499939,169.7100067,5583000,0.98
10-03-2023,173.8699951,171.9299927,173.8800049,171.9199982,13803400,2.16
13-03-2023,177.8600006,176.6600037,178.0200043,176.3000031,20554400,2.29
14-03-2023,176.8300018,177.3500061,177.5899963,176.2100067,10019000,-0.58
15-03-2023,178.2100067,178.8600006,180.1300049,177.4900055,14546100,0.78
16-03-2023,178.5700073,179.5099945,179.6499939,177.8699951,10762200,0.2
17-03-2023,183.7700043,181.0200043,184.8099976,180.7700043,24156300,2.91
20-03-2023,183.8399963,184.1900024,184.5399933,182.7400055,11845700,0.04
21-03-2023,180.3699951,182.6499939,182.7299957,179.8999939,10734500,-1.89
22-03-2023,183.4400024,180.3999939,183.9400024,180.2799988,11969600,1.7
23-03-2023,185.7400055,183.9100037,186.2400055,183.6000061,11347100,1.25
24-03-2023,183.6499939,185.6100006,185.9900055,183.6199951,9245900,-1.13
27-03-2023,181.9499969,181.1499939,182.1499939,180.6900024,6925000,-0.93
28-03-2023,183.4400024,182.3099976,183.6199951,182.1199951,6202600,0.82
29-03-2023,182.5299988,182.4900055,183.2700043,182.2400055,4996500,-0.5
30-03-2023,184.1799927,182.75,184.4400024,182.5500031,6360300,0.9
31-03-2023,183.2200012,184.1100006,184.4199982,182.8000031,8003300,-0.52
03-04-2023,184.5399933,183.8500061,185.0399933,183.3200073,9206600,0.72
04-04-2023,187.9799957,184.7200012,188.2299957,184.6600037,13765400,1.86
05-04-2023,187.8300018,188.3399963,188.8600006,186.7799988,11440800,-0.08
06-04-2023,186.4900055,186.8899994,187.2599945,185.9499969,6648400,-0.71
10-04-2023,185.1100006,185.1799927,185.3600006,184.1900024,6408100,-0.74
11-04-2023,186.2799988,185.9100037,186.5099945,185.6399994,6031500,0.63
12-04-2023,187.1900024,187.5399933,187.6600037,185.9700012,10000900,0.49
13-04-2023,189.7200012,189.7599945,190.4100037,188.9900055,14060100,1.35
14-04-2023,186.3600006,188.0800018,188.4900055,185.1699982,13272500,-1.77
17-04-2023,185.5299988,185.8899994,185.9299927,184.1000061,7468100,-0.45
18-04-2023,186.25,185.2400055,186.9900055,185.0399933,8056900,0.39
19-04-2023,185.3600006,184.3500061,185.5800018,184.2799988,7373500,-0.48
20-04-2023,186.0899963,186.1399994,187.0299988,185.7799988,5789900,0.39
21-04-2023,184.25,184.9799957,185.6799927,183.2200012,10698700,-0.99
24-04-2023,184.8099976,184.0700073,185.0299988,183.4600067,8303400,0.3
25-04-2023,185.75,184.8399963,186.2200012,184.3000031,8451900,0.51
26-04-2023,184.7400055,186.6300049,186.6499939,184.3000031,8203600,-0.54
27-04-2023,184.75,183.8999939,184.9900055,183.3800049,9107400,0.01
28-04-2023,184.8000031,184.7899933,185.3800049,184.1699982,6700400,0.03
01-05-2023,183.9700012,186.0500031,186.2200012,183.9100037,7997700,-0.45
02-05-2023,187.5200043,184.6499939,187.6399994,184.5200043,14680600,1.93
03-05-2023,189.1100006,187.6100006,189.2100067,186.9299927,11133800,0.85
04-05-2023,190.4400024,188.8600006,191.3600006,188.8099976,14146800,0.7
05-05-2023,187.4600067,186.5599976,187.5800018,185.7700043,12507000,-1.56
08-05-2023,187.6900024,187.8200073,188.6699982,187.4900055,6075400,0.12
09-05-2023,189.0200043,188.1199951,189.3300018,188.0700073,7098800,0.71
10-05-2023,188.75,188.9799957,189.6399994,187.8200073,9392100,-0.14
11-05-2023,187.1300049,188.4400024,188.8099976,186.8600006,8245500,-0.86
12-05-2023,186.8099976,187.4299927,187.9199982,186.5800018,7084400,-0.17
15-05-2023,187.2100067,187.3000031,187.8800049,187.0299988,5518100,0.21
16-05-2023,184.8699951,186.5800018,186.8200073,184.4600067,9519500,-1.25
17-05-2023,184.2299957,184.3099976,184.4499969,183.4799957,7474300,-0.35
18-05-2023,181.8399963,182.1000061,182.2799988,181.3399963,8812600,-1.3
19-05-2023,183.6399994,182.25,184.3399963,181.8099976,8432300,0.99
22-05-2023,183.2100067,183.2200012,183.8399963,182.9100037,4834300,-0.23
23-05-2023,183.4299927,182.7799988,183.7599945,182.4799957,6345000,0.12
24-05-2023,181.9499969,183.5399933,183.5399933,181.7700043,6732900,-0.81
25-05-2023,180.1999969,181.1799927,181.3099976,180.1000061,6919200,-0.96
26-05-2023,180.9199982,181.0099945,181.3000031,180.0899963,5823700,0.4
30-05-2023,182.0399933,181.7200012,182.3999939,181.1699982,4906100,0.62
31-05-2023,182.3200073,182.3899994,183.4499969,182.1000061,8497900,0.15
01-06-2023,183.7599945,182.8099976,184.2100067,182.7200012,7300500,0.79
02-06-2023,181.0500031,183.5299988,183.5599976,180.9600067,8724800,-1.47
05-06-2023,182.1399994,180.7899933,182.4400024,180.6000061,5748800,0.6
06-06-2023,182.3399963,182.3600006,182.6499939,181.5200043,4967200,0.11
07-06-2023,180.1499939,181.9400024,183,180.1499939,9066500,-1.2
08-06-2023,182.5299988,182,183.0399933,181.9600067,6394100,1.32
09-06-2023,182.0399933,182.3600006,182.7899933,181.7200012,4379200,-0.27
12-06-2023,181.8800049,181.8000031,181.9400024,181.0399933,4873600,-0.09
13-06-2023,180.5399933,182.1000061,182.4299927,180.1699982,5126700,-0.74
14-06-2023,180.6399994,181.6900024,181.9600067,180.1399994,6807000,0.06
15-06-2023,181.9100037,180.2799988,182.0500031,180.1799927,6739000,0.7
16-06-2023,181.6300049,181.9299927,182.6199951,181.4100037,8778600,-0.15
20-06-2023,179.75,180.0599976,180.0899963,179.2200012,7584200,-1.04
21-06-2023,179.4900055,179.1499939,179.9499969,178.1900024,6702300,-0.14
22-06-2023,177.7100067,178.3600006,178.9900055,177.6300049,7945000,-0.99
23-06-2023,178.1999969,179.6000061,179.9499969,178.0899963,5416800,0.28
26-06-2023,178.5099945,179.0500031,179.0800018,178.4199982,3222100,0.17
27-06-2023,177.6900024,179.0700073,179.2899933,177.4299927,5036900,-0.46
28-06-2023,177.2799988,177.2299957,177.6900024,176.6999969,5866700,-0.23
29-06-2023,177.0899963,175.8300018,177.6300049,175.7899933,6862500,-0.11
30-06-2023,178.2700043,177.6900024,178.5299988,177.3200073,6420600,0.67
03-07-2023,178.4700012,178.6100006,179.3399963,178.4600067,4085700,0.11
05-07-2023,177.8399963,179.4100037,179.4199982,177.8300018,5650600,-0.35
06-07-2023,177.3099976,177.5099945,177.8000031,176.6600037,5133000,-0.3
07-07-2023,178.6399994,178.3800049,179.6499939,178.3500061,5200300,0.75
10-07-2023,178.7799988,178.3699951,178.9199982,178.2599945,3320500,0.08
11-07-2023,179.4499969,179.4299927,179.7100067,179.1300049,2819600,0.37
12-07-2023,181.8800049,181.1799927,181.9499969,181.1000061,7062000,1.35
13-07-2023,182.0099945,181.9600067,182.1499939,181.4900055,4527900,0.07
14-07-2023,181.4299927,181.5899963,182.1699982,181.1100006,5389300,-0.32
17-07-2023,181.5599976,180.9900055,181.6300049,180.6399994,4152400,0.07
18-07-2023,183.6399994,182.7899933,184.2299957,182.3200073,8242600,1.15
19-07-2023,183.6699982,183.4499969,183.8399963,182.8699951,3911600,0.02
20-07-2023,182.7400055,183.7299957,183.7700043,182.4700012,4972900,-0.51
21-07-2023,182.1799927,182.0599976,182.4600067,181.6799927,3843500,-0.31
24-07-2023,181.3999939,182.2200012,182.5399933,181.3399963,4370000,-0.43
25-07-2023,182.4100037,181.7200012,182.4700012,181.1000061,4090100,0.56
26-07-2023,183.3000031,182.6600037,183.6399994,182.3099976,6158400,0.49
27-07-2023,180.4199982,181.6399994,181.6399994,180.3200073,7592800,-1.57
28-07-2023,181.8600006,181.4799957,182.2700043,181.25,3828800,0.8
31-07-2023,182.3500061,182.4299927,183.0899963,182.3099976,5494800,0.27
01-08-2023,180.4600067,180.8500061,181.3800049,180.1900024,6239700,-1.04
02-08-2023,179.6000061,180.5700073,180.7899933,179.4100037,6339700,-0.48
03-08-2023,179.5399933,179.4400024,179.9499969,179.2799988,4636300,-0.03
04-08-2023,180.1900024,180.25,180.7700043,179.8500061,5325700,0.36
07-08-2023,179.7799988,180.1499939,180.1499939,179.2700043,4510400,-0.23
08-08-2023,178.6399994,178.6399994,179.3300018,178.4600067,6162900,-0.63
09-08-2023,177.7899933,178.6799927,178.9199982,177.7799988,4644000,-0.48
10-08-2023,177.6000061,178.2200012,178.6999969,177.5399933,5934600,-0.11
11-08-2023,177.6000061,177.6999969,178.3600006,177.4900055,5289400,0
14-08-2023,177.0599976,176.8600006,177.5800018,176.5800018,9554500,-0.3
15-08-2023,176.5899963,176.75,177.4299927,176.3300018,7582700,-0.27
16-08-2023,175.5700073,176.6199951,176.9499969,175.5599976,6559400,-0.58
17-08-2023,175.3000031,176.5299988,176.5599976,174.9299927,7937700,-0.15
18-08-2023,175.3300018,175.8300018,176.0599976,175.1000061,6251000,0.02
21-08-2023,175.8099976,175.8999939,175.9400024,174.9600067,4206400,0.27
22-08-2023,176.1000061,175.8300018,176.25,175.3099976,5892500,0.16
23-08-2023,177.8899994,177.3200073,178.2200012,177.0700073,7949100,1.02
24-08-2023,177.8500061,177.6600037,178.4900055,177.4100037,5526400,-0.02
25-08-2023,177.6199951,177.5800018,178.3800049,176.6300049,6132800,-0.13
28-08-2023,178.1300049,177.6499939,178.7299957,177.5099945,4740700,0.29
29-08-2023,179.8699951,178.0299988,179.8800049,177.8999939,7576600,0.98
30-08-2023,180.3200073,180.5800018,180.8800049,180.2899933,6593700,0.25
31-08-2023,180.0200043,180.3699951,180.4900055,179.9400024,4795600,-0.17
01-09-2023,180.1100006,180.8000031,181.1199951,179.5099945,4969300,0.05
05-09-2023,178.6399994,179.3300018,179.4400024,178.6399994,7056800,-0.82
06-09-2023,177.8300018,178.3300018,179.0099945,177.6999969,6427200,-0.45
07-09-2023,178.0200043,178.3099976,178.3699951,177.8999939,3257200,0.11
08-09-2023,178.0800018,178.3600006,179.0500031,177.8999939,3292700,0.03
11-09-2023,178.4100037,178.9700012,179.0700073,178.2599945,3689100,0.19
12-09-2023,177.4900055,177.1100006,177.6999969,177.0500031,4445400,-0.52
13-09-2023,177.0800018,177.5299988,177.75,177.0399933,3874800,-0.23
14-09-2023,177.1699982,176.5,177.3899994,176.3600006,6184400,0.05
15-09-2023,178.3399963,178.5500031,179.1100006,178.3399963,5619600,0.66
18-09-2023,179.3899994,178.8200073,179.4100037,178.3800049,5049300,0.59
19-09-2023,179.2200012,179.5399933,179.6499939,179.0299988,4224700,-0.09
20-09-2023,179.3500061,179.3399963,180.6600037,179.3200073,9328000,0.07
21-09-2023,178.0500031,177.8600006,178.4900055,177.6900024,7571900,-0.72
22-09-2023,178.6199951,178.6499939,178.9499969,178.5099945,3634800,0.32
25-09-2023,177.6999969,178.4100037,178.7100067,177.6399994,5582100,-0.52
26-09-2023,176.2799988,176.8300018,177.1399994,176.1600037,7181100,-0.8
27-09-2023,174.1000061,175.2700043,175.3200073,173.6999969,10919600,-1.24
28-09-2023,173.2299957,173.9100037,174.1399994,172.3200073,10061900,-0.5
29-09-2023,171.4499969,173.9199982,174.0299988,171.2700043,10424900,-1.03
02-10-2023,169.6499939,170.2299957,170.4600067,169.5,12706000,-1.05
03-10-2023,169.1600037,169.1399994,170.0800018,168.75,11459800,-0.29
04-10-2023,169.1399994,169.2100067,169.4100037,168.5,10034600,-0.01
05-10-2023,168.8300018,168.7400055,169,168.3000031,6970200,-0.18
06-10-2023,169.6999969,169.1699982,170.2299957,168.5,9942200,0.52
09-10-2023,172.8200073,171.1799927,172.8600006,171.0800018,10201500,1.84
10-10-2023,172.5299988,172.0800018,172.8000031,171.8999939,5844000,-0.17
11-10-2023,173.7899933,173.6000061,174.1300049,173.2599945,7128000,0.73
12-10-2023,173.2599945,174.0599976,174.2299957,173.2400055,5912700,-0.3
13-10-2023,178.8300018,176.8899994,179.1000061,176.7200012,18796500,3.21
16-10-2023,177.9600067,177.8399963,178.3300018,177.5399933,8385400,-0.49
17-10-2023,178.2899933,178.3699951,179.1300049,177.9799957,8231900,0.19
18-10-2023,180.8699951,180.8899994,182.0200043,179.75,13920800,1.45
19-10-2023,183.0899963,181.0399933,183.4299927,180.8200073,13406600,1.23
20-10-2023,183.5899963,183.4299927,185.2299957,183.0899963,12782800,0.27
23-10-2023,182.9700012,183.5099945,183.5599976,182.7100067,9479800,-0.34
24-10-2023,182.9499969,182.0700073,183.3999939,181.6799927,6594000,-0.01
25-10-2023,183.7200012,183.4199982,184.3000031,182.0399933,10087000,0.42
26-10-2023,184.0099945,183.3999939,184.4900055,182.8699951,7671400,0.16
27-10-2023,186.1499939,183.7599945,186.3600006,183.4700012,14102800,1.16
30-10-2023,185.1000061,185.5399933,185.6999969,184.7299957,8756400,-0.56
31-10-2023,184.0899963,185.0800018,186.2100067,183.5,10104600,-0.55
01-11-2023,183.5099945,183.9100037,185,182.6699982,9048600,-0.32
02-11-2023,184.1199951,184.1300049,184.2799988,183.5,7343700,0.33
03-11-2023,184.7899933,184.4799957,185.4700012,184.3500061,8529000,0.36
06-11-2023,183.3500061,184.1399994,184.2299957,183.3399963,8274700,-0.78
07-11-2023,182.5899963,182.25,182.6499939,181.75,6795800,-0.41
08-11-2023,180.7700043,182.0099945,182.0700073,180.5700073,6738300,-1
09-11-2023,181.4900055,180.9799957,182.2799988,180.8899994,6486300,0.4
10-11-2023,179.5099945,180.5099945,180.5899963,179.25,7606600,-1.09
13-11-2023,180.5099945,179.3999939,180.7299957,179.1100006,5385900,0.56
14-11-2023,182.1199951,181.6999969,182.75,181.6199951,6831600,0.89
15-11-2023,181.6399994,182.0299988,182.1799927,181.3099976,4909400,-0.26
16-11-2023,183.6900024,182.8500061,184.3200073,182.8000031,8253300,1.13
17-11-2023,183.6699982,183.9600067,184.1300049,183.4499969,4871100,-0.01
20-11-2023,183.3699951,182.3200073,183.4799957,182.2299957,5389300,-0.16
21-11-2023,185.3500061,185.5700073,186.1199951,185.0700073,7322400,1.08
22-11-2023,184.5599976,185.4700012,185.7200012,184.2700043,4337700,-0.43
24-11-2023,185.5200043,185.4700012,185.75,185.1600037,2445100,0.52
27-11-2023,186.7700043,186.5599976,186.8000031,185.9299927,6320400,0.67
28-11-2023,189.2599945,187.8999939,189.3999939,187.5200043,10901900,1.33
29-11-2023,189.5399933,189.1600037,189.9900055,189.0200043,8407300,0.15
30-11-2023,188.75,188.8899994,189.2400055,188.2799988,7558100,-0.42
01-12-2023,192.0099945,188.8099976,192.3999939,188.6900024,16724900,1.73
04-12-2023,187.8600006,189.6000061,190.3800049,187.2599945,18460500,-2.16
05-12-2023,187.1499939,187.5500031,187.8800049,186.3000031,7027700,-0.38
06-12-2023,187.8399963,188.3200073,188.4600067,187.5,5778600,0.37
07-12-2023,188.1499939,188.4499969,188.5899963,187.2599945,5802000,0.17
08-12-2023,185.6399994,185.9299927,186.7799988,184.8999939,7880300,-1.33
11-12-2023,183.5899963,184.5,184.5299988,183.1499939,8519500,-1.1
12-12-2023,183.4900055,183.8399963,183.9799957,183.2599945,5056900,-0.05
13-12-2023,187.6300049,183.8200073,187.6600037,183.3800049,10635500,2.26
14-12-2023,188.7299957,188.8600006,189.8200073,188.0800018,9107200,0.59
15-12-2023,187,188.5200043,188.9600067,186.8200073,8323800,-0.92
18-12-2023,187.8500061,187.5,188.4900055,187.2400055,5358000,0.45
19-12-2023,189.1300049,188.2299957,189.7200012,188.1300049,6025600,0.68
20-12-2023,188.1000061,188.6900024,188.9600067,188.0899963,6002400,-0.54
21-12-2023,189.4299927,189.2100067,189.6199951,188.75,4620000,0.71
22-12-2023,190.2700043,191.6000061,191.8800049,190.0700073,7175400,0.44
26-12-2023,191.7200012,190.9700012,191.7400055,190.3999939,4502700,0.76
27-12-2023,192.5899963,191.7700043,193.1799927,191.5399933,5813300,0.45
28-12-2023,191.4700012,192.3399963,192.8899994,191.4400024,6171500,-0.58
29-12-2023,191.1699982,190.9900055,191.6399994,190.7400055,4610300,-0.16
02-01-2024,190.7200012,191.4400024,191.8899994,190.5,6025600,-0.24
03-01-2024,189.1300049,188.7700043,189.8600006,188.1600037,8661600,-0.83
04-01-2024,189.3200073,189.0800018,189.75,188.6900024,4416700,0.1
05-01-2024,189.3500061,189.6799927,191.2599945,189.0800018,7481200,0.02
08-01-2024,187.8699951,187.2100067,188.7400055,187.1100006,6215000,-0.78
09-01-2024,187.9299927,188.6799927,188.7799988,187.7299957,4437300,0.03
10-01-2024,187.5,188.1399994,188.4400024,187.2100067,4504700,-0.23
11-01-2024,187.8699951,188.0200043,188.5500031,186.5599976,6831100,0.2
12-01-2024,189.7100067,190.6699982,191.0800018,189.1600037,6831400,0.98
16-01-2024,187.9100037,189.1499939,189.2599945,187.5399933,6548100,-0.95
17-01-2024,185.8399963,187.3099976,187.4199982,185.4499969,8643200,-1.1
18-01-2024,187.3699951,186.3600006,187.3999939,186.3000031,4685200,0.82
19-01-2024,187.9299927,188.2599945,188.3000031,187.4400024,5719100,0.3
22-01-2024,187.2200012,187.2299957,187.7599945,186.8500061,4397500,-0.38
23-01-2024,187.9499969,187.4499969,188.1499939,187.2799988,5040800,0.39
24-01-2024,186.3999939,188.3300018,188.3699951,186.3200073,6085400,-0.82
25-01-2024,187.1399994,187.3399963,187.6399994,186.4600067,4651000,0.4
26-01-2024,187.0099945,187.2700043,187.3800049,186.7599945,5064800,-0.07
29-01-2024,188.3300018,188.3099976,188.5399933,187.1900024,5629700,0.71
30-01-2024,188.5899963,189.6999969,189.8300018,187.9799957,4976500,0.14
31-01-2024,188.4499969,189.3699951,190.4600067,188.1300049,7886100,-0.07
01-02-2024,190.4100037,189.7100067,191.3600006,188.9900055,10278100,1.04
02-02-2024,188.6100006,188.0700073,188.8699951,187.8500061,7337000,-0.95
05-02-2024,187.5700073,186.8800049,187.8200073,186.6999969,5436100,-0.55
06-02-2024,188.5500031,187.9400024,188.8500061,187.7400055,4866100,0.52
07-02-2024,188.5,188.4499969,189.3899994,188.2799988,6276900,-0.03
08-02-2024,188.3300018,187.9100037,188.5299988,187.8200073,3873300,-0.09
09-02-2024,187.6000061,187.5599976,187.7700043,187.1399994,4412600,-0.39
12-02-2024,187.1100006,186.6000061,187.2700043,186.3600006,4706300,-0.26
13-02-2024,184.5299988,185.3500061,185.3800049,184.3300018,9525800,-1.38
14-02-2024,184.4199982,184.2700043,184.8800049,183.7799988,7031600,-0.06
15-02-2024,185.6600037,185.6000061,186.0200043,185.1000061,6228900,0.67
16-02-2024,186.3399963,185.0800018,186.6699982,184.8399963,6516800,0.37
20-02-2024,187.4700012,187.9600067,188.0299988,187.3999939,5531200,0.61
21-02-2024,187.4799957,187.8800049,188.0399933,187.1000061,5790000,0.01
22-02-2024,187.5599976,187.5599976,187.6399994,187.0500031,4550800,0.04
23-02-2024,188.6199951,187.5599976,189.1799927,187.4600067,6827300,0.57
26-02-2024,188.1999969,187.7899933,188.3600006,187.5299988,4491900,-0.22
27-02-2024,188,188.5800018,188.7200012,187.8800049,5165400,-0.11
28-02-2024,188.3399963,188.3399963,188.5200043,188.0299988,2824100,0.18
29-02-2024,189.3099976,189.6399994,189.9199982,189.2299957,6848600,0.52
01-03-2024,192.8899994,190.2700043,193.3999939,189.4400024,13404800,1.89
04-03-2024,196.0099945,194.1499939,196.3300018,193.8800049,12216300,1.62
05-03-2024,197.1900024,197.4400024,198.1399994,196.6499939,9672200,0.6
06-03-2024,198.8099976,198.0800018,199.3000031,197.4400024,10459300,0.82
07-03-2024,199.9400024,199.5399933,200.1100006,198.9100037,8403700,0.57
08-03-2024,201.6300049,200.8899994,203.3000031,200.4499969,13516800,0.85
11-03-2024,202,201.7100067,202.4100037,201.4600067,7329600,0.18
12-03-2024,199.7899933,200.4199982,200.6300049,199.1600037,9436600,-1.09
13-03-2024,201.1900024,200.4400024,201.8600006,200.3500061,5930000,0.7
14-03-2024,200.3500061,200.3699951,200.4700012,199.3399963,6865000,-0.42
15-03-2024,199.7100067,199.9400024,200.6300049,199.5700073,4551500,-0.32
18-03-2024,200.0299988,199.6600037,200.1499939,199.5099945,7206800,0.16
19-03-2024,199.8000031,199.6199951,199.8099976,198.9400024,4657500,-0.11
20-03-2024,202.1799927,199.1600037,202.6600037,199.1199951,9593800,1.19
21-03-2024,201.9700012,203.8800049,203.9199982,200.6000061,7396500,-0.1
22-03-2024,200.3500061,201.3200073,201.8600006,199.7200012,6913600,-0.8
25-03-2024,200.9900055,201.1900024,201.9499969,200.9700012,4034800,0.32
26-03-2024,201.6399994,202.6499939,202.7599945,201.0700073,5752700,0.32
27-03-2024,203.1000061,202.3200073,203.2200012,202.3200073,6041000,0.72
28-03-2024,205.7200012,204.5399933,206.0500031,203.8699951,9194500,1.29
01-04-2024,207.8200073,208.6799927,208.7299957,206.2899933,13677100,1.02
02-04-2024,210.8899994,209.0700073,211.0299988,208.3600006,13421100,1.48
03-04-2024,212.7400055,210.5700073,212.8300018,210.3000031,11416200,0.88
04-04-2024,211.5200043,212,213.4499969,211.0200043,12307300,-0.57
05-04-2024,215.1399994,212.4900055,215.7400055,212.2200012,13363400,1.71
08-04-2024,216.4799957,215.9799957,216.8099976,214.6100006,10331400,0.62
09-04-2024,217.6699982,217.8099976,218.8600006,216.4499969,13079300,0.55
10-04-2024,215.6100006,215.3699951,217.7799988,214.6799927,13317500,-0.95
